time,centroid_x,centroid_y,spread,polarization,mean_nn_distance,convex_hull_area,elongation_ratio,num_clusters,dog_x,dog_y,dog_vx,dog_vy,dog_speed,dog_mode,dog_submode,in_goal,alert_count,avg_sheep_speed,avg_fear_strength,avg_graze_bias,avg_reaction_delay,success
93.36666666666265,517.2101150199522,290.165277759372,378.44296073077976,0.11259325076813279,32.87745862975957,135820.45026313185,2.54350095993776,6,575.9261975112685,707.043081631615,189.63877935662424,92.46983037204636,210.98231244563,auto,collect,0,2,36.442597825506056,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.38333333332932,517.2111820405199,290.08599154112693,378.4890353151737,0.10609981046773591,32.88250221825499,135762.9007125153,2.5477923787979657,5,579.098189596906,708.3699962758468,190.31952513824837,79.61487865390794,206.30087385157833,auto,collect,0,2,36.899404530655346,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.39999999999598,517.2059205939311,290.0108448147939,378.4553359199959,0.09706643966059006,32.896833540758635,135696.17298864067,2.5519898424852667,5,582.2637632289175,709.4709902114089,189.93441792069225,66.05963613372323,201.0944023014865,auto,collect,0,2,37.237611773994125,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.41666666666265,517.1946796736659,289.9396587979533,378.3425533031669,0.09658550542121452,32.864222444910894,135620.3573399112,2.5560803682103566,5,585.4038565519132,710.3380559727954,188.40559937974433,52.02394568319074,195.4562887248407,auto,collect,0,2,37.64355344331001,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.43333333332932,517.1774799469824,289.8724970463885,378.1512034131308,0.08807672048411352,32.758008212690655,135535.23947467018,2.559900962656745,5,588.4991911148393,710.9671123440246,185.72007377556068,37.7433822737511,189.51651302369987,auto,collect,0,2,37.92601012396476,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.44999999999598,517.154778825239,289.81016247948827,377.8786335454439,0.09557865033232503,32.62348331444716,135440.42352181367,2.5634740022392606,5,591.5312735744858,711.3578596424879,181.92494757879376,23.44483790780146,183.42940597426013,auto,collect,0,2,38.18891703878709,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.46666666666265,517.1270023210208,289.7523224604302,377.52557255723275,0.09204001409368229,32.521061042360614,135335.42348627065,2.5666803668234066,5,594.4830585153095,711.5132732979488,177.10709644942457,9.32481932765284,177.35240587102038,auto,collect,0,2,38.28423587983763,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.48333333332931,517.0943715620799,289.6988502191806,377.0925895908805,0.09372018372906421,32.389675636254005,135220.34032981162,2.56958887037908,5,597.3394441016148,711.4390241098816,171.38313517832424,-4.454951284028565,171.44102663742663,auto,collect,0,2,38.63959397029387,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.49999999999598,517.0566869743838,289.64985740769714,376.58025233488604,0.10833597600860874,32.26097739520114,135100.61487901775,2.5720547993704796,5,600.0875316896668,711.1428557016496,164.8852552831189,-17.77010449391958,165.8400555460113,auto,collect,0,2,38.94409619077775,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.51666666666264,517.0131774285187,289.60542287853815,375.9890176320499,0.11529223933484421,32.14260250664421,134976.2491093485,2.574146989396167,5,602.7165570125959,710.6339682364033,157.7415193757478,-30.533247914778865,160.66943132778795,auto,collect,0,2,39.300791551993434,1.0123155899731038,1.024259168087828,2.2888888888888888,0
