step,scenario,centroid_x,centroid_y,spread,polarization,mean_nearest_neighbour_distance,convex_hull_area,elongation_ratio,number_of_clusters,grazing_count,walking_count,travelling_count,regrouping_count,resting_count,mean_speed,mean_energy,mean_food_intake,field_mean_food,field_health_pct,field_biomass_pct,mean_grazing_pressure,degraded_area_pct,mean_ndvi_pct,mean_azimuth_deg
167,abundant,112.77292971504684,79.67204215610813,38.99656227031138,0.34798193184811355,3.6441413034758185,4032.1979243496753,1.3398859144028954,9,22,18,0,0,0,0.24120803331938528,0.7865607669210266,0.007700000000000001,0.2922748193329972,99.9200382561011,79.17017235527105,0.001886645856748845,0.0,32.101638189242415,153.64339502194764
168,abundant,112.73370694584483,79.74178900647811,39.123714737489934,0.36144714930677324,3.6719697915328973,4062.220319727181,1.3473061041346028,9,21,19,0,0,0,0.2419700406918083,0.7861703998762657,0.007350000000000001,0.2922155746085077,99.91942103405327,79.15412439376799,0.0018973186128502316,0.0,32.101638189242415,142.82928191260623
169,abundant,112.67330982256746,79.81160357543537,39.247188687218355,0.3960510608271765,3.6883305553475267,4097.056204314613,1.3561910262071455,10,20,20,0,0,0,0.2460890737594271,0.7857657018951303,0.007000000000000001,0.2921591711531798,99.91886079389954,79.13884606329144,0.0019074796524952524,0.0,32.101638189242415,149.33647990526018
170,abundant,112.61465650322548,79.87186735236392,39.37078272955351,0.3507134146227732,3.733943919658933,4130.710220689369,1.3619459945879122,11,20,19,1,0,0,0.2476236654581386,0.7853593158631262,0.007000000000000001,0.29210276804227214,99.91821805093979,79.12356782610999,0.0019176403393325223,0.0,32.101638189242415,152.95347444590408
171,abundant,112.54121671237036,79.95055807988206,39.48813872860698,0.4539715703530934,3.7645686001442655,4158.245886652927,1.3682643338220946,9,19,20,1,0,0,0.2494579211135366,0.7849411121499014,0.0066500000000000005,0.2920492061770313,99.91773044452789,79.10905921359091,0.001927289327493301,0.0,32.101638189242415,143.17471915680147
172,abundant,112.47426346557185,80.01018711491602,39.599302489688064,0.3463723226404631,3.760237605378083,4178.567231311114,1.3780139294415727,9,18,21,1,0,0,0.2510259036662651,0.7845113836558684,0.0063,0.2919984855219883,99.91726563052326,79.09532021612651,0.0019364266347445943,0.0,32.101638189242415,152.88515879015185
173,abundant,112.4150332566531,80.06879380803629,39.72389975200947,0.3518755037639981,3.7610082381524768,4198.488817304889,1.386355229965359,10,19,20,1,0,0,0.24969361413746888,0.7840929206803173,0.0066500000000000005,0.2919449242833118,99.91682422639691,79.08081177332853,0.0019460749706147733,0.0,32.101638189242415,147.6098909766055
174,abundant,112.35948704513585,80.11319473845957,39.84235983455585,0.2899306355196936,3.7659431614139125,4229.222201534154,1.3939916032692659,10,21,18,1,0,0,0.24569293005491505,0.7836984584572567,0.007350000000000001,0.29188568157041056,99.91630339211058,79.06476435671601,0.001956745663241086,0.0,32.101638189242415,180.47431186253084
175,abundant,112.29874869981484,80.16566985558418,39.95709843253373,0.36045742076780324,3.753218937244123,4264.98106121787,1.4020544703424893,9,21,18,1,0,0,0.24394270408830615,0.7833059214827596,0.007350000000000001,0.29182643922499474,99.91592835842977,79.0487170396464,0.0019674159853636706,0.0,32.101638189242415,162.62570826219044
176,abundant,112.24143366161502,80.20720826044182,40.06394485135121,0.29050315989213554,3.7547557201744297,4297.246332594172,1.4113053352010543,9,20,19,1,0,0,0.2476695634880975,0.7828994849629227,0.007000000000000001,0.2917700381295569,99.91556141706515,79.03343934840692,0.001977574591114402,0.0,32.101638189242415,176.3623120819663
177,abundant,112.18225677694576,80.2527060413893,40.18021429768437,0.3276866838755498,3.7353182821834237,4331.17705375771,1.4211314430769664,9,21,18,1,0,0,0.2459834997577745,0.7825047031131891,0.007350000000000001,0.2917107964851003,99.91509719185309,79.01739222121019,0.00198824419002288,0.0,32.101638189242415,169.27847880210712
178,abundant,112.13053731937191,80.28020149381742,40.29272315832104,0.25156758683580666,3.7266002939562775,4364.50707436847,1.431350999398046,9,23,16,1,0,0,0.24121589711640562,0.782134765626361,0.008050000000000002,0.2916458734046638,99.91469376750287,78.99980613055851,0.0019999361102275856,0.0,32.101638189242415,182.460535211373
179,abundant,112.07598204135286,80.32911162202159,40.40557475306588,0.3562761823473767,3.720639337886431,4409.888470654922,1.430020690653958,10,23,16,1,0,0,0.2417832443564789,0.7817642040575689,0.008050000000000002,0.2915809507159653,99.9141953264204,78.98222014601917,0.0020116276244698883,0.0,32.101638189242415,151.35758101033966
180,abundant,112.02705869722138,80.36269573966787,40.518448289138874,0.28452059619738734,3.741375121635508,4455.693939117467,1.4240485127038018,10,23,16,1,0,0,0.24229704883773237,0.7813930773038473,0.008050000000000002,0.2915160284123292,99.91357783349176,78.96463426578393,0.0020233187327638826,0.0,32.101638189242415,168.8966530809311
181,abundant,111.97875679615595,80.37978594268516,40.63077978400717,0.24367235257386535,3.738263857420317,4502.337787685603,1.4180977563482025,11,21,18,1,0,0,0.24453711621688862,0.7809998864760088,0.007350000000000001,0.29145678829525096,99.9131545444343,78.94858755231701,0.002033986743361684,0.0,32.101638189242415,194.3698981700833
182,abundant,111.94003852811491,80.40424208957326,40.754246609450135,0.23927198619875995,3.721385479258133,4550.4360493690765,1.4106532474631925,11,22,17,1,0,0,0.24216867398486364,0.7806191009346254,0.007700000000000001,0.2913947076498821,99.91273888574817,78.93177140850759,0.0020451657294298722,0.0,32.101638189242415,169.3433031338639
183,abundant,111.90032077857754,80.45611298467362,40.87908314160338,0.3290333028379055,3.742396326107985,4597.136930597473,1.4071499503964349,11,23,16,1,0,0,0.24001640957535136,0.7802504828840926,0.00805,0.29132978649443325,99.91218969749869,78.91418583928845,0.00205685567322655,0.0,32.101638189242415,140.7328711262456
184,abundant,111.8598038652456,80.5069732424176,41.00444895634121,0.31676999932759126,3.7707583072647752,4639.269923282118,1.4064609654529834,11,23,16,1,0,0,0.2425179168405745,0.7798791131755678,0.00805,0.29126486573398264,99.91149858546477,78.89660037706479,0.002068545211129449,0.0,32.101638189242415,144.88185621013497
185,abundant,111.82471137630898,80.56595731027532,41.12884415355669,0.3436926532401884,3.7856817321969287,4675.853246876752,1.4071185673067412,11,24,15,1,0,0,0.23934353861036345,0.7795210352830965,0.0084,0.2911971044766752,99.91095272632951,78.87824549301324,0.002080745689033652,0.0,32.101638189242415,156.41705664263856
186,abundant,111.80415337924157,80.64756578585494,41.243574991880116,0.406105853098329,3.7917113450659343,4707.975910817688,1.4066622719234894,11,23,16,1,0,0,0.23830386172655552,0.7791543010351971,0.008050000000000002,0.29113218453905276,99.91044708269602,78.86066025367381,0.002092434397436514,0.0,32.101638189242415,142.5364579712978
187,abundant,111.78878435847771,80.74372657657355,41.35711108933831,0.4462368366871472,3.8083830226719284,4730.721438426677,1.4076799948654721,11,20,19,1,0,0,0.24439692714471298,0.7787514644153379,0.007000000000000001,0.2910757876817028,99.91009086952515,78.84538371042974,0.0021025886623455207,0.0,32.101638189242415,139.60500876883856
188,abundant,111.76415900968361,80.83920697429804,41.469780475533625,0.43330798835959466,3.8381748507384286,4745.502571668374,1.41171545757391,11,19,20,1,0,0,0.2497389136604741,0.7783329516103115,0.0066500000000000005,0.29102223207477784,99.90974606862757,78.83087679313692,0.0021122312288010163,0.0,32.101638189242415,144.27750384325287
189,abundant,111.74040715148612,80.94692470645012,41.58091450779017,0.4625592978650931,3.8433878671640356,4756.31599301313,1.415815834686761,10,17,22,1,0,0,0.2549326784696912,0.7778891256639946,0.0059499999999999996,0.2909743585990882,99.90950414470733,78.8179090276269,0.0021208507686890097,0.0,32.101638189242415,141.6245210135601
190,abundant,111.70239276093848,81.05656208781461,41.69258872871993,0.4736720862342305,3.839864081374034,4766.738347681123,1.418366252336319,10,17,22,1,0,0,0.25682762952682203,0.7774432152715152,0.0059499999999999996,0.29092648542676924,99.90921498972105,78.80494134429264,0.0021294700092926184,0.0,32.101638189242415,150.25837286654442
191,abundant,111.66222588444703,81.16103662759895,41.81332850547473,0.4656407201239933,3.8382396118938926,4783.6360867103285,1.4181180758377079,10,20,19,1,0,0,0.24873998321123336,0.7770356012899828,0.007000000000000001,0.29087008987193563,99.90880409659016,78.78966515386873,0.002139622988265206,0.0,32.101638189242415,150.67663706845224
192,abundant,111.62020942769962,81.26595408325636,41.935254785179055,0.48722325976926406,3.847669354917535,4797.726941354347,1.422043018547206,11,21,18,1,0,0,0.2479986735994933,0.7766386027490234,0.007350000000000001,0.29081085376802246,99.90833791662725,78.77361952747106,0.0021502869605909128,0.0,32.101638189242415,143.14479447255417
193,abundant,111.5846097448094,81.35459305595391,42.065031420928115,0.40073284405099335,3.8488507592083963,4809.716608383969,1.4272757698480876,11,21,18,1,0,0,0.2461833526027105,0.7762436010611603,0.007350000000000001,0.2907516180144031,99.9077418685856,78.7575739959595,0.0021609505626462295,0.0,32.101638189242415,156.2903769532717
194,abundant,111.55447453983295,81.44224879595407,42.20728157170811,0.39234966642615,3.8365808814065674,4820.432534079329,1.4355233457576937,11,19,20,1,0,0,0.250004312036184,0.7758247963179205,0.0066500000000000005,0.2906980643893689,99.90723242098156,78.74306761551291,0.002170591102682035,0.0,32.101638189242415,149.38934134738614
195,abundant,111.5236768324402,81.54098315127798,42.33543312114866,0.46465749188784544,3.8193122381949296,4831.561063818968,1.4422401810182932,11,20,19,1,0,0,0.24766449312887895,0.7754183653754787,0.007000000000000001,0.29064167018483084,99.90681155613758,78.72779179085137,0.002180742653863668,0.0,32.101638189242415,127.61508948553808
196,abundant,111.49238049264905,81.60588703570889,42.478889827223824,0.2989135865735301,3.799207518022304,4849.515441910735,1.4496009149789353,11,21,18,1,0,0,0.24794004632585703,0.7750214313245202,0.007350000000000001,0.2905824354243021,99.90643611426206,78.71174652834402,0.0021914051984479946,0.0,32.101638189242415,154.85200361476194
197,abundant,111.48628072318516,81.69115531408394,42.596854672651595,0.4043047363905819,3.756509852332722,4850.774843606654,1.4559881001571076,11,25,14,1,0,0,0.2371426444979706,0.7746755744155724,0.008749999999999999,0.2905118374664518,99.90598096467906,78.69262325079417,0.0022041127563354663,0.0,32.101638189242415,126.89699986302689
198,abundant,111.48037024009398,81.75309418899744,42.72413181797397,0.296003911566162,3.7205861704376857,4857.613129105623,1.463924426633245,11,26,13,1,0,0,0.23561764184513176,0.7743411950095428,0.0091,0.2904383990575049,99.90543904748935,78.67273056381178,0.0022173312188769403,0.0,32.101638189242415,143.6785994366839
199,abundant,111.47900973517464,81.83273737969311,42.861891566570556,0.39769409045382254,3.695025327126898,4868.229663716724,1.469828943989086,11,27,12,1,0,0,0.23261154936652995,0.7740199223052395,0.00945,0.2903621202074832,99.9048679098961,78.65206847011154,0.0022310605683329783,0.0,32.101638189242415,131.55331776732675
200,abundant,111.46515794343429,81.90895842417123,42.99787075518451,0.3875555777003275,3.660394707399631,4877.821381091031,1.476200969928644,11,26,13,1,0,0,0.23484492982860744,0.773686392882428,0.0091,0.29028868270656477,99.90429061935309,78.6321760290921,0.0022442780952027794,0.0,32.101638189242415,133.12014272036907
201,abundant,111.45104873188464,81.98011442653761,43.1360840328005,0.35589470651067423,3.6182664210577946,4891.358257225591,1.48284437117838,11,26,13,1,0,0,0.23572306185119957,0.7733518975143917,0.0091,0.29021524567160656,99.90386173614489,78.61228371428999,0.0022574951631386428,0.0,32.101638189242415,138.62917257882245
202,abundant,111.43190280857903,82.0421236431224,43.29095822548014,0.3138967210817906,3.5979206364939023,4908.100722442534,1.4919023396161981,11,26,13,1,0,0,0.23608787656442756,0.7730170008501707,0.0091,0.29014180909254744,99.9034260183955,78.5923915229799,0.0022707117721565036,0.0,32.101638189242415,166.75648433003377
203,abundant,111.43080016051707,82.10120127399799,43.42913848598803,0.27984788686068773,3.593088381275627,4917.088834222108,1.5031300936119536,11,26,13,1,0,0,0.23483735971408928,0.7726834797544853,0.0091,0.29006837297826316,99.9030016494553,78.57249945756607,0.002283927922272297,0.0,32.101638189242415,158.5562795324668
204,abundant,111.42007044563074,82.16130407493985,43.56369048529522,0.28905459691298724,3.564988371867993,4925.26475827548,1.511706882668515,11,26,13,1,0,0,0.23427908284761764,0.7723505727633528,0.0091,0.28999493731463316,99.90241376361313,78.55260751422357,0.0022971436135019547,0.0,32.101638189242415,164.15027371106473
205,abundant,111.40021270298082,82.2260558118027,43.69038474085941,0.31776935840698023,3.554601426258084,4925.132582048245,1.5234041818934059,11,25,14,1,0,0,0.23289971411772115,0.7720093830778233,0.008749999999999999,0.2899243430025715,99.90189045661104,78.53348522422961,0.0023098474999804215,0.0,32.101638189242415,152.36948071710043
206,abundant,111.3733900477173,82.29060814426728,43.83269518297,0.29734419727008343,3.5482235206928836,4940.627517699846,1.5352199504741442,11,24,15,1,0,0,0.23454081212557729,0.7716565881844851,0.008400000000000001,0.2898565900234909,99.90131677241448,78.51513258254928,0.0023220395994783876,0.0,32.101638189242415,170.06751277522352
207,abundant,111.35671066824803,82.38919024577557,43.95797427667109,0.4315099698202652,3.549654376587685,4949.435284532039,1.5499159094046027,11,23,16,1,0,0,0.23565036040436813,0.7712927727880403,0.00805,0.28979167835572955,99.90068300924504,78.49754958331499,0.0023337199297659246,0.0,32.101638189242415,132.67281597948826
208,abundant,111.33780144930407,82.48677703360349,44.09446177649475,0.4060595613980935,3.543105631385484,4973.071853481095,1.5666009483681882,11,21,18,1,0,0,0.24207472317135217,0.7709022905925519,0.007350000000000001,0.2897324488802654,99.90021837836889,78.4815057524037,0.0023443771627314983,0.0,32.101638189242415,136.53713658751732
209,abundant,111.33060366338114,82.58319024332214,44.2271766910815,0.3983046363929151,3.563509144899272,4997.23652894589,1.5767858790720324,12,22,17,1,0,0,0.2430436744994598,0.7705205425506023,0.007700000000000001,0.2896703788945997,99.89981740316242,78.46469249604976,0.0023555453715416756,0.0,32.101638189242415,136.21683830772173
210,abundant,111.32215497680083,82.66405333291097,44.36078785776918,0.3569054061983779,3.6169507297728147,5033.30615759427,1.5850483328111895,12,24,15,1,0,0,0.23321280374030132,0.770169208466488,0.008400000000000001,0.2896026275248143,99.89931276495409,78.44634029028857,0.002367735884335537,0.0,32.101638189242415,143.70219114859324
211,abundant,111.29931189862641,82.7541332689824,44.48190070796669,0.4097518287591768,3.681813313516213,5064.80093179414,1.585477487145548,12,24,15,1,0,0,0.23540841953640249,0.7698154592049979,0.008400000000000001,0.28953487658883054,99.8986803372712,78.42798820203373,0.0023799259738550523,0.0,32.101638189242415,134.72020804589752
212,abundant,111.29340638430793,82.83234642609766,44.60863724626127,0.33363193090358634,3.7767251092762293,5103.381205325699,1.5900834615844448,12,24,15,1,0,0,0.23500321148017936,0.7694621556723698,0.008400000000000001,0.2894671260837724,99.89806020919893,78.40963623050622,0.002392115640114919,0.0,32.101638189242415,147.87449950810975
213,abundant,111.28068609956586,82.93087693790736,44.70870080480715,0.43992506606741966,3.8564172774275782,5129.6641115831735,1.5900836060692514,12,24,15,1,0,0,0.23620281444356223,0.7691075325764818,0.008400000000000001,0.2893993760083104,99.8973560560466,78.39128437534589,0.0024043048831298335,0.0,32.101638189242415,128.466706385951
214,abundant,111.28257443935544,83.00820704062843,44.83300015618151,0.33431885623655677,3.9190981541070222,5172.0473877093245,1.5894944061527423,12,24,15,1,0,0,0.2363431915035595,0.7687527550658277,0.008400000000000001,0.2893316263692075,99.89666607433034,78.3729326383847,0.002416493702914491,0.0,32.101638189242415,145.64527252990084
215,abundant,111.2730277132118,83.08430599761289,44.94914222878451,0.31518949522854645,3.9604718086109996,5217.765145878904,1.5892899565563297,12,23,16,1,0,0,0.23876788983168398,0.7683855103870129,0.00805,0.28926671805406357,99.89611045066967,78.35535054729328,0.002428170753602596,0.0,32.101638189242415,151.85174027346292
216,abundant,111.26502945607183,83.18579105850284,45.05085436128547,0.4547171717303542,3.9472652292005774,5240.9577576420415,1.5900836012239261,12,23,16,1,0,0,0.23733101663477138,0.7680198462687147,0.00805,0.289201810155141,99.89553449387576,78.33776856894619,0.0024398473988445917,0.0,32.101638189242415,119.86481351697583
217,abundant,111.25449460668793,83.27938990918115,45.17189615982285,0.39890783516576567,3.952726810082715,5282.770984037794,1.5865405504694143,12,23,16,1,0,0,0.23765493381000233,0.7676538258415235,0.00805,0.2891369026755878,99.89493771075601,78.32018670419608,0.002451523638654555,0.0,32.101638189242415,112.58954078644406
218,abundant,111.23935112019596,83.39431649086553,45.27594692152114,0.5181517554367021,3.9321844508237858,5304.811323743888,1.5829671590447656,12,23,16,1,0,0,0.23848679307865012,0.7672868903691371,0.008050000000000002,0.2890719956062946,99.89427440725336,78.30260495057549,0.002463199473046564,0.0,32.101638189242415,102.73250118515791
219,abundant,111.22332930419554,83.51084301316523,45.39164355343072,0.4909280755952023,3.9577927081839173,5340.701300502224,1.5812922356135122,12,19,20,1,0,0,0.24476031201107618,0.7668738540259248,0.0066500000000000005,0.2890184525112695,99.89386393559617,78.28810142245341,0.002472829518510734,0.0,32.101638189242415,125.78268439191697
220,abundant,111.21260342883458,83.63110092962783,45.498850035513044,0.49468247548333383,4.0142262932643415,5363.266715649093,1.5818893375392842,10,17,22,1,0,0,0.2508763857819466,0.7664344900015647,0.00595,0.2889705915444367,99.8935114988399,78.27513704528985,0.002481436537842151,0.0,32.101638189242415,124.61648588486636
221,abundant,111.20275091188496,83.75568749609889,45.59261358145746,0.49123095707620507,4.09038378745832,5394.389805337938,1.5826384678814711,10,16,23,1,0,0,0.2543654075513017,0.7659814880532583,0.005600000000000001,0.28892557178432954,99.8932447416881,78.26294228224043,0.0024895319124429278,0.0,32.101638189242415,136.46544229990187
222,abundant,111.19714155037096,83.8902593966328,45.67895526252182,0.5351194022007801,4.147794495291317,5419.713623174699,1.582881793532581,9,16,23,1,0,0,0.2582883728088457,0.7655241708431685,0.005600000000000001,0.28888055232004506,99.8929613022936,78.25074759932221,0.002497627005959189,0.0,32.101638189242415,137.5639878575878
223,abundant,111.18934549355524,84.03025379200463,45.75262630765477,0.5658260075489908,4.195007528839451,5445.515200576279,1.5848706976398046,9,16,23,1,0,0,0.25862154979455043,0.7650664871383944,0.005600000000000001,0.28883553315473337,99.89271310936527,78.2385529973885,0.002505721818400694,0.0,32.101638189242415,139.7059077799317
224,abundant,111.17475543715152,84.15471830332119,45.83758773489626,0.5085853524408182,4.23025286514009,5463.2025421976505,1.5889529528458959,9,17,22,1,0,0,0.2565898486142504,0.7646208383049189,0.0059499999999999996,0.2887876733976754,99.89240673944342,78.22558894792365,0.0025143276956581923,0.0,32.101638189242415,135.5816286851337
225,abundant,111.14692607017562,84.26140431617526,45.92754349822438,0.46335247597627444,4.268610155605672,5473.0339089415575,1.596977562412286,9,19,20,1,0,0,0.2490480440237947,0.7642030854564925,0.0066500000000000005,0.28873413217399235,99.89191688167148,78.21108592670282,0.002523955965867676,0.0,32.101638189242415,131.19835256499852
226,abundant,111.13155357796511,84.37495423270674,46.020300292893225,0.5072330659709964,4.311455678487825,5477.350329093395,1.6056527351351386,9,22,17,1,0,0,0.24225645341920138,0.7638222033577314,0.007700000000000001,0.28867206861679495,99.89127676607139,78.19427441166532,0.0025351179394109955,0.0,32.101638189242415,128.42032330445636
227,abundant,111.10976252662957,84.48048328598341,46.12397420020397,0.471464774937236,4.360696214140712,5499.101404260029,1.6141559047156755,9,19,20,1,0,0,0.24841728723134757,0.763405144341777,0.0066500000000000005,0.28861852813461025,99.89083096727104,78.17977159129845,0.002544745487749548,0.0,32.101638189242415,146.10882118804903
228,abundant,111.08582949572902,84.5670490025971,46.25287295257434,0.3883762137254114,4.406966640288367,5526.075995294392,1.620463556019688,11,17,22,1,0,0,0.2516270768400541,0.7629649545572528,0.0059499999999999996,0.28857066978779683,99.89052570882045,78.16680792383471,0.0025533500100420508,0.0,32.101638189242415,161.41353924638753
229,abundant,111.06686341622019,84.63449064657605,46.39481239135487,0.3336789742453162,4.4091229717750595,5540.913064236192,1.629500575549246,11,21,18,1,0,0,0.24286413172057458,0.7625736040123602,0.007350000000000001,0.28851144819915997,99.89013295957548,78.15076622927398,0.0025639996170955665,0.0,32.101638189242415,159.54474309764453
230,abundant,111.037849506482,84.70387841331782,46.53840186566249,0.35083949669440423,4.4287915092730525,5554.829079207222,1.6407921199786941,12,23,16,1,0,0,0.23967304536283202,0.762205363662461,0.00805,0.2884465452086391,99.88969073956491,78.13318558049406,0.0025756715461394586,0.0,32.101638189242415,148.49469253170497
231,abundant,111.01651752654716,84.7671195464653,46.689570496793536,0.3132440468369867,4.436088956979767,5569.170868180976,1.650121527877723,11,23,16,1,0,0,0.24147230424046615,0.7618351441277965,0.00805,0.2883816426397095,99.88924090697247,78.115605045913,0.0025873430699150718,0.0,32.101638189242415,154.01209858403178
232,abundant,110.99061033187179,84.83238866524306,46.83090978501073,0.32952040133215005,4.441246722003845,5571.581362563884,1.663838278807994,11,23,16,1,0,0,0.2427696755708153,0.7614634974846686,0.00805,0.28831674049806233,99.88874497238986,78.0980246270724,0.002599014188436479,0.0,32.101638189242415,137.02445754960664
233,abundant,110.96147342561353,84.90608325766051,46.964251980179725,0.38431544493608516,4.482420347273265,5603.720481907905,1.675729984705374,11,22,17,1,0,0,0.24419080581613564,0.7610804875982707,0.0077,0.2882546796735422,99.88828666034635,78.08121385225101,0.002610173555836762,0.0,32.101638189242415,145.1323809484417
234,abundant,110.93576793436007,84.98179950579743,47.09266655256331,0.37392519213415876,4.527659852339842,5631.385164084604,1.6867511068473127,11,22,17,1,0,0,0.24237530310235506,0.7606994747648581,0.007700000000000001,0.2881926192562283,99.88790341587628,78.06440318773194,0.002621332535765736,0.0,32.101638189242415,143.77143574658595
235,abundant,110.90955516663432,85.068329376435,47.2112634010069,0.43239961855332365,4.573672227719828,5657.833894663876,1.6968619480641278,11,20,19,1,0,0,0.24434289154186445,0.7602966975841621,0.007000000000000001,0.28813624104007535,99.88759865322308,78.04913169393683,0.002631468436474876,0.0,32.101638189242415,143.9093144407838
236,abundant,110.88885403613695,85.1639139454351,47.33185032433225,0.44888942581294955,4.6045938390630825,5687.024694692656,1.7065925666600135,12,19,20,1,0,0,0.24817410105052568,0.7598799060730064,0.0066500000000000005,0.2880827040967258,99.88732184353644,78.03462983215472,0.002641092639368139,0.0,32.101638189242415,133.25258553030156
237,abundant,110.85087499104387,85.25327931095612,47.43572999146935,0.43803709246733197,4.639672514245889,5709.41970178076,1.7144401724496934,12,21,18,1,0,0,0.24519917473983327,0.7594859869807926,0.007350000000000001,0.2880234857257111,99.88692156232347,78.01858900916993,0.0026517391998554726,0.0,32.101638189242415,147.91657970229528
238,abundant,110.80700011210703,85.33958937052212,47.539966810030855,0.47276604330945904,4.67623194617578,5753.942286624049,1.7113734079532015,12,25,14,1,0,0,0.23587205341643874,0.7591336177051222,0.00846749939599165,0.2879551971943757,99.88631479764014,78.00009129934993,0.0026640180441431247,0.0,32.101638189242415,138.2980284166352
239,abundant,110.76681408978769,85.42046242184347,47.64115958273236,0.4415392271971776,4.717973930051718,5799.156820124896,1.7092270067691862,12,25,14,1,0,0,0.23484617292313917,0.7587902869149067,0.008749999999999999,0.2878846161003558,99.88574434527816,77.98097258980346,0.002676709192147239,0.0,32.101638189242415,136.0128616610893
240,abundant,110.72560392045975,85.50369212448047,47.74544713904707,0.4522785117806927,4.7492637361755055,5848.47500619218,1.707264698885262,12,24,15,1,0,0,0.23638560396546598,0.7584354627505447,0.0084,0.2878168763659955,99.88526293041403,77.9626235357972,0.0026888885536131522,0.0,32.101638189242415,144.63220297339154
241,abundant,110.67977372429432,85.57703969035742,47.838583730855156,0.4142499220659176,4.786376070503337,5893.141353751889,1.7023203746776452,12,25,14,1,0,0,0.2336297950510819,0.7580934699759885,0.008749999999999999,0.28774629619145203,99.88470181469147,77.94350507531462,0.0027015788380729015,0.0,32.101638189242415,147.1666374824456
242,abundant,110.64406135058042,85.65300597307578,47.93619964067409,0.40762509754024157,4.838745774493491,5944.735634368313,1.694922943193654,13,25,14,1,0,0,0.23203013637314768,0.757753236825978,0.008749999999999999,0.28767571648404694,99.88420470921001,77.92438674136852,0.002714268681905424,0.0,32.101638189242415,149.93100042970988
243,abundant,110.59976153238446,85.73607573087129,48.010481767055374,0.4527965170224737,4.877917965914731,5993.922477385087,1.6871544279965958,13,25,14,1,0,0,0.23101789632355246,0.7574141171400222,0.008749999999999999,0.2876051372428943,99.8837272989907,77.90526853371892,0.0027269580851260185,0.0,32.101638189242415,144.60511548708192
244,abundant,110.56318793080663,85.82443810589089,48.09419551129804,0.4580477638793973,4.89405791581252,6030.461135561985,1.6813738056033596,13,24,15,1,0,0,0.23224817012665958,0.7570638441528826,0.008400000000000001,0.2875373993640352,99.88326062009943,77.88691998232304,0.0027391357018689937,0.0,32.101638189242415,135.9059278231772
245,abundant,110.50468664304779,85.93959232909316,48.157514984048724,0.6117058852957283,4.900261202202207,6058.202369297462,1.675568173704381,13,25,14,1,0,0,0.22953252786251527,0.7567263583722339,0.00875,0.2874668210360594,99.88270918533289,77.86780202203093,0.002751824241666385,0.0,32.101638189242415,115.60377505643756
246,abundant,110.45791152675883,86.04131546545008,48.23138589754386,0.516925606271254,4.950254550585731,6095.546212684814,1.6698617271325276,13,25,14,1,0,0,0.23007266875978205,0.7563882784365982,0.00875,0.2873962431790769,99.88217104011655,77.8486841893195,0.0027645123408971267,0.0,32.101638189242415,119.1501939470373
247,abundant,110.40581389860658,86.15351702339026,48.2886472856135,0.5509354176821717,5.046240770270713,6108.617584958491,1.671039312308839,14,24,15,0,1,0,0.23029334287904088,0.7560401557594311,0.008400000000000001,0.28732850668166915,99.88164572687013,77.83033601212533,0.0027766886536955255,0.0,32.101638189242415,113.7083040265336
248,abundant,110.34278335065225,86.27650000474026,48.328876663973716,0.6087649433263339,5.146308320058552,6134.570871308417,1.6704323477144196,14,24,15,0,1,0,0.22979468137853432,0.7556925816099147,0.008400000000000001,0.28726077063786043,99.88110483402524,77.81198795780017,0.0027888645437126255,0.0,32.101638189242415,125.98650845249036
249,abundant,110.30792818023515,86.39469188603798,48.37966085839322,0.5284519176990407,5.241903728964298,6174.828431957649,1.6698629631789352,14,23,16,0,1,0,0.23024562507354887,0.7553347114223338,0.008050000000000002,0.28719587595873,99.88068825296736,77.79440956037467,0.002800528665082116,0.0,32.101638189242415,124.26723206806514
250,abundant,110.24723248147636,86.52643984559332,48.40255099183319,0.6430542812854213,5.34074825088244,6183.0454274820295,1.6691917950301773,14,22,17,0,1,0,0.2316012372272839,0.7549655500613837,0.007700000000000001,0.2871338226223967,99.88028932233475,77.77760081392181,0.002811681035573434,0.0,32.101638189242415,123.17678281225639
251,abundant,110.21135080971139,86.63762130839831,48.45158524479293,0.4848099261068382,5.433761497262163,6210.4799273036915,1.6731373659786044,14,22,17,0,1,0,0.23270997946035524,0.7545951690839774,0.007700000000000001,0.28707176972335363,99.87982938294478,77.76079218592028,0.0028228330188363885,0.0,32.101638189242415,138.09593440830076
252,abundant,110.1346829740792,86.75286656588753,48.4989003984463,0.6130156457832299,5.537618684277129,6233.25138482864,1.6744380713956233,14,22,17,0,1,0,0.23523141638879447,0.7542220145259496,0.007700000000000001,0.2870097172578029,99.87931164227383,77.74398367534133,0.0028339846148844237,0.0,32.101638189242415,135.8299770175131
253,abundant,110.09544496062851,86.86547541901191,48.55391067474416,0.5231508810097848,5.62149921487914,6246.6954756462,1.6753595440109548,14,24,15,0,1,0,0.23108950726019284,0.7538730160679634,0.008400000000000001,0.28694198344392985,99.87878701311003,77.72563622505174,0.002846158515492966,0.0,32.101638189242415,145.92728363778357
254,abundant,110.0583524467307,86.98405182602808,48.60340980581133,0.5832252776331547,5.660920811373937,6264.299457153073,1.67563821709271,14,26,13,0,1,0,0.22461255808869357,0.7535507422540657,0.0091,0.2868685683176254,99.87813155074933,77.70574984477351,0.002859354685165944,0.0,32.101638189242415,123.20339360485386
