step,scenario,centroid_x,centroid_y,spread,polarization,mean_nearest_neighbour_distance,convex_hull_area,elongation_ratio,number_of_clusters,grazing_count,walking_count,travelling_count,regrouping_count,resting_count,mean_speed,mean_energy,mean_food_intake,field_mean_food,field_health_pct,field_biomass_pct,mean_grazing_pressure,degraded_area_pct,mean_ndvi_pct,mean_azimuth_deg
675,scarce,129.05421182574452,80.23664554933052,11.132162607678755,0.3213806830473868,2.5869848612889284,857.6676732470078,0.954474275962507,2,0,0,0,0,40,0.019999705410723,0.9742622206449862,0.0,0.05117743783058938,100.0,46.052838063875896,0.0,0.0,24.325666783590812,221.80329800640206
676,scarce,129.05422406408036,80.23014656457558,11.130482861832732,0.3249499255434939,2.5858617429109394,856.5930723509737,0.9545105619873021,2,0,0,0,0,40,0.019999464754695197,0.9788024209746593,0.0,0.05117752464112186,100.0,46.05291618172556,0.0,0.0,24.325666783590812,221.69210100414148
677,scarce,129.05427438409498,80.22352894543097,11.128893111148411,0.33089450250476465,2.5849182572930123,855.5438125502187,0.9545231748106757,2,0,0,0,0,40,0.019999438338718794,0.9832064451586382,0.0,0.051177611451506795,100.0,46.05299429944245,0.0,0.0,24.325666783590812,221.64487891536697
678,scarce,129.05437666125954,80.21684315023978,11.127279368747258,0.33433640078621063,2.584014291109657,854.4911519929738,0.9545602440266662,2,0,0,0,0,40,0.01999960490761265,0.9873559987629787,0.0,0.05117769826174416,100.0,46.05307241702655,0.0,0.0,24.325666783590812,221.7219747151196
679,scarce,129.05443517832413,80.21008229833936,11.125749926995862,0.33805989862825014,2.58317550474965,853.43759203238,0.954587512316364,2,0,0,0,0,40,0.019999667256442418,0.990456383012655,0.0,0.05117778507183398,100.0,46.05315053447787,0.0,0.0,24.325666783590812,221.72132903136563
680,scarce,129.0544649147187,80.20328522134517,11.124195618065169,0.33986206349544057,2.582113696341937,852.3744631401132,0.954633412679719,2,0,0,0,0,40,0.019999630491859675,0.9932521564541335,0.0,0.051177871881776256,100.0,46.05322865179643,0.0,0.0,24.325666783590812,221.6137689452559
681,scarce,129.05452425231596,80.1964644807986,11.12265027533113,0.3410575816339998,2.5808789087433697,851.310512211865,0.9546891489624045,2,0,0,0,0,40,0.019999602507681517,0.9956536654550667,0.0,0.05117795869157096,100.0,46.053306768982196,0.0,0.0,24.325666783590812,221.71021048517204
682,scarce,129.0546288843571,80.18962812719278,11.12107025169522,0.3418662482395076,2.579699170885777,850.2417807905731,0.9547540479213809,2,0,0,0,0,40,0.019999714512395964,0.9975169813317667,0.0,0.05117804550121812,100.0,46.05338488603519,0.0,0.0,24.325666783590812,221.8226120928317
683,scarce,129.05470396931148,80.18278365000168,11.119492056287118,0.3422560733820983,2.5786357692663664,849.1647366986072,0.9548490642979071,2,0,0,0,0,40,0.019999625522772378,0.9986127577494426,0.0,0.05117813231071772,100.0,46.05346300295539,0.0,0.0,24.325666783590812,221.6324695510262
684,scarce,129.05475163525597,80.1758990413776,11.117973649483687,0.3442419486120407,2.577238233847884,848.088245703977,0.9549494040161228,2,0,0,0,0,40,0.019999760536701782,0.9993168583356701,0.0,0.051178219120069764,100.0,46.053541119742825,0.0,0.0,24.325666783590812,221.6404692092051
685,scarce,129.05483221545273,80.16899498791742,11.11644954610767,0.3452306882884185,2.575546734929698,847.0113457050174,0.9550481172125637,2,0,0,0,0,40,0.019999738778741838,0.9998985371559254,0.0,0.05117830592927427,100.0,46.05361923639749,0.0,0.0,24.325666783590812,221.7185118859586
686,scarce,129.0549201257582,80.16202568102568,11.114916747342534,0.34850341799271234,2.57346261232492,845.9295959396477,0.9551349506957848,2,0,0,0,0,40,0.019999670756117263,1.0,0.0,0.05117839273833121,100.0,46.05369735291936,0.0,0.0,24.325666783590812,221.608707162087
687,scarce,129.05498918421452,80.15505220502239,11.113447754283772,0.34870135911644173,2.5715627151389597,844.8703998973433,0.9552443741159208,2,0,0,0,0,40,0.01999962575098,1.0,0.0,0.0511784795472406,100.0,46.053775469308455,0.0,0.0,24.325666783590812,221.3660704107302
688,scarce,129.05498894553884,80.14801069977014,11.11193709795847,0.35208503821144743,2.569698578944555,843.805956484146,0.9553628200996573,2,0,0,0,0,40,0.01999949773585758,1.0,0.0,0.05117856635600244,100.0,46.05385358556478,0.0,0.0,24.325666783590812,220.99449613876658
689,scarce,129.0549817483553,80.14104162544479,11.110414920143835,0.34846691877349517,2.567997606435886,842.728938001681,0.9554490820942411,2,0,0,0,0,40,0.01999948787373243,1.0,0.0,0.05117865316461672,100.0,46.05393170168832,0.0,0.0,24.325666783590812,220.97977431682102
690,scarce,129.0549722859658,80.1340406391966,11.108960140500397,0.35005797375205816,2.565264348474783,841.658010973013,0.9555541717005596,2,0,0,0,0,40,0.019999631273830684,1.0,0.0,0.051178739973083455,100.0,46.05400981767909,0.0,0.0,24.325666783590812,220.77855925641407
691,scarce,129.05493376143403,80.12702178095901,11.107539695919835,0.3509549784214705,2.562731383940169,840.584640192581,0.9556410809760492,2,0,0,0,0,40,0.019999605225778438,1.0,0.0,0.051178826781402634,100.0,46.054087933537076,0.0,0.0,24.325666783590812,220.8704221422603
692,scarce,129.05493550139832,80.11994274533853,11.106130617042062,0.3539589815571983,2.5603296419111112,839.514752831994,0.9557600363114398,2,0,0,0,0,40,0.019999575287199894,1.0,0.0,0.05117891358957428,100.0,46.0541660492623,0.0,0.0,24.325666783590812,221.06179718846184
693,scarce,129.05491401761302,80.11284920715524,11.10473391160198,0.3546832701996467,2.5582898765293485,838.4472543187585,0.9558912743337762,2,0,0,0,0,40,0.019999560073950907,1.0,0.0,0.05117900039759835,100.0,46.05424416485474,0.0,0.0,24.325666783590812,221.0872744100352
694,scarce,129.05489058942516,80.10570098375668,11.103352172451261,0.35742119179592197,2.5564854701780098,837.3851712910036,0.9560483421027881,2,0,0,0,0,40,0.019999490993317194,1.0,0.0,0.05117908720547488,100.0,46.054322280314395,0.0,0.0,24.325666783590812,220.99505464425283
695,scarce,129.054838050764,80.09854098594998,11.10198318217629,0.35801470986267586,2.5550582418607855,836.3134432168226,0.9561980357338553,2,0,0,0,0,40,0.01999971665197171,1.0,0.0,0.05117917401320386,100.0,46.05440039564129,0.0,0.0,24.325666783590812,220.8895436840723
696,scarce,129.0547868436492,80.09133118489422,11.10060113996559,0.3605064689198447,2.5540614580011884,835.2436796431575,0.9563663249514746,2,0,0,0,0,40,0.01999969343445899,1.0,0.0,0.0511792608207853,100.0,46.05447851083541,0.0,0.0,24.325666783590812,220.87755022966317
697,scarce,129.05469080165784,80.0840504677194,11.099224910876256,0.36408208479320603,2.5529457675010345,834.1677487962879,0.956549186900555,2,0,0,0,0,40,0.019999482388290184,1.0,0.0,0.051179347628219185,100.0,46.05455662589675,0.0,0.0,24.325666783590812,220.58535204483974
698,scarce,129.0545445229545,80.07675986838947,11.097868651058192,0.36461231386436016,2.551579309042166,833.0951793166387,0.9567104459956701,2,0,0,0,0,40,0.0199995505002172,1.0,0.0,0.05117943443550551,100.0,46.05463474082531,0.0,0.0,24.325666783590812,220.50543910954374
699,scarce,129.05438618246134,80.06941928155962,11.096534744972223,0.3671242701536478,2.550857543313002,832.0138218980719,0.9568974789397408,2,0,0,0,0,40,0.01999953751305159,1.0,0.0,0.0511795212426443,100.0,46.0547128556211,0.0,0.0,24.325666783590812,220.42414718795516
700,scarce,129.05422988837444,80.06203485986516,11.095234492608437,0.3693093290870168,2.5506520079721313,830.9248701076067,0.9570779772524585,2,0,0,0,0,40,0.019999682761015703,1.0,0.0,0.05117960804963553,100.0,46.05479097028412,0.0,0.0,24.325666783590812,220.4049712163387
701,scarce,129.05403172064214,80.05459710454511,11.093926317397433,0.3720240355376301,2.5508435087315147,829.8415473005371,0.9572582512025712,2,0,0,0,0,40,0.0199997613955284,1.0,0.0,0.05117969485647921,100.0,46.05486908481435,0.0,0.0,24.325666783590812,220.38081792787506
702,scarce,129.05382631874113,80.04716283447945,11.092678725243761,0.371862396126282,2.5513859792635065,828.8427187754569,0.9574209166896985,2,0,0,0,0,40,0.01999965916408454,1.0,0.0,0.05117978166317536,100.0,46.05494719921183,0.0,0.0,24.325666783590812,220.27880308550166
703,scarce,129.05366241712292,80.03967991160422,11.091396187861584,0.3742451163620264,2.552201218249727,827.9864010018209,0.9575530848659692,2,0,0,0,0,40,0.01999960050911114,1.0,0.0,0.05117986846972395,100.0,46.05502531347652,0.0,0.0,24.325666783590812,220.22675812705876
704,scarce,129.05356178430134,80.03215663788407,11.090208559690133,0.3762066429803809,2.5532787071299703,827.1471372955057,0.9576724535343342,2,0,0,0,0,40,0.019999530482257877,1.0,0.0,0.05117995527612499,100.0,46.055103427608444,0.0,0.0,24.325666783590812,220.2839989311705
705,scarce,129.05353265849232,80.02467690399487,11.088862883038422,0.374003686239366,2.5544814663331206,826.2913199115355,0.9577737265209063,2,0,0,0,0,40,0.01999946571420542,1.0,0.0,0.05118004208237849,100.0,46.055181541607595,0.0,0.0,24.325666783590812,220.26610127766327
706,scarce,129.05348735928186,80.01716534697515,11.087536063885757,0.3755897786310429,2.555829556063141,825.437319187622,0.957896625975517,2,0,0,0,0,40,0.019999647279772922,1.0,0.0,0.05118012888848443,100.0,46.05525965547396,0.0,0.0,24.325666783590812,220.27890870839383
707,scarce,129.05336101810462,80.00964237408095,11.086272266261563,0.37620621993226827,2.557296036533557,824.5913044937988,0.9580329566928242,2,0,0,0,0,40,0.019999549210254437,1.0,0.0,0.05118021569444284,100.0,46.05533776920757,0.0,0.0,24.325666783590812,220.2967232988346
708,scarce,129.05324788406438,80.00205573414567,11.085068718722237,0.3793821545743864,2.5590148817088734,823.76296274591,0.9581714612586159,2,0,0,0,0,40,0.019999531172114136,1.0,0.0,0.051180302500253703,100.0,46.05541588280842,0.0,0.0,24.325666783590812,229.25477992244623
709,scarce,129.05317743260096,79.99446239937728,11.083835313507768,0.37969404924012334,2.5609699873435403,822.9206184838258,0.9583029629212388,2,0,0,0,0,40,0.019999550089345515,1.0,0.0,0.051180389305917014,100.0,46.055493996276475,0.0,0.0,24.325666783590812,229.42707283591753
710,scarce,129.0531894144355,79.986766928389,11.082629027469734,0.3847828462942813,2.5630218311121657,822.0811745407846,0.9585141520736193,2,0,0,0,0,40,0.01999951972990521,1.0,0.0,0.051180476111432775,100.0,46.05557210961177,0.0,0.0,24.325666783590812,229.80733046258894
711,scarce,129.05325872627768,79.97901426299146,11.081496137055643,0.38766194311097235,2.5644726539384095,821.2419924940987,0.959340523332831,2,0,0,0,0,40,0.01999949758081663,1.0,0.0,0.051180562916800995,100.0,46.055650222814286,0.0,0.0,24.325666783590812,220.8993582076264
712,scarce,129.05339134512468,79.97123262944939,11.080415045652808,0.389143781740667,2.5651090208324967,820.4124025270721,0.9601762858630482,2,0,0,0,0,40,0.01999971610077945,1.0,0.0,0.05118064972202167,100.0,46.05572833588404,0.0,0.0,24.325666783590812,220.9333561932142
713,scarce,129.05346364069484,79.96343555911182,11.079359501895834,0.3898805558053388,2.5659512812943435,819.5847255945628,0.9610079154899154,2,0,0,0,0,40,0.01999958918342636,1.0,0.0,0.051180736527094796,100.0,46.05580644882101,0.0,0.0,24.325666783590812,229.7595210122292
714,scarce,129.05348497588355,79.95565878972528,11.07835820698555,0.38885242782547375,2.566946405520272,818.7697895156161,0.9618708140695225,2,0,0,0,0,40,0.01999958295180278,1.0,0.0,0.05118082333202039,100.0,46.05588456162523,0.0,0.0,24.325666783590812,220.7460049453072
715,scarce,129.05350171780742,79.94788703952159,11.07736245379831,0.3885949049285047,2.5680243113735712,817.9429421683672,0.9627322940918073,2,0,0,0,0,40,0.01999974063156906,1.0,0.0,0.05118091013679843,100.0,46.055962674296666,0.0,0.0,24.325666783590812,220.76095250999023
716,scarce,129.0535579923506,79.940062768645,11.076359261619354,0.39123346554534655,2.5690855533704657,817.127069148497,0.9636119374252209,2,0,0,0,0,40,0.01999956410271283,1.0,0.0,0.05118099694142893,100.0,46.056040786835325,0.0,0.0,24.325666783590812,220.79324225646633
717,scarce,129.0535251215702,79.93223375562286,11.07543816586949,0.3914652299951088,2.5697672824318727,816.3076756147202,0.9644951573491609,2,0,0,0,0,40,0.019999564796705033,1.0,0.0,0.05118108374591188,100.0,46.056118899241234,0.0,0.0,24.325666783590812,220.65180685430943
718,scarce,129.05342993973244,79.92438190845093,11.074561399264594,0.39262905700277156,2.569817019709381,815.4927813267423,0.9653715280016423,2,0,0,0,0,40,0.0199996220616806,1.0,0.0,0.0511811705502473,100.0,46.056197011514364,0.0,0.0,24.325666783590812,229.50581000048095
719,scarce,129.05336607330764,79.91654647515313,11.073599229531291,0.39178939162048,2.5699683945572174,814.6611115942942,0.9662666665000198,2,0,0,0,0,40,0.01999969846983028,1.0,0.0,0.05118125735443517,100.0,46.05627512365473,0.0,0.0,24.325666783590812,220.54773318107564
720,scarce,129.05329993636184,79.90856737245622,11.072646462827995,0.39897504540792056,2.5703373214961767,813.83814082756,0.9671904010400424,2,0,0,0,0,40,0.01999961658887449,1.0,0.0,0.051181344158475486,100.0,46.056353235662314,0.0,0.0,24.325666783590812,220.43181552524885
721,scarce,129.0531793128592,79.90049049345245,11.071775300068456,0.40389955204532246,2.570891302419949,813.1588595779831,0.9681411618772285,2,0,0,0,0,40,0.019999540752130916,1.0,0.0,0.051181430962368275,100.0,46.05643134753714,0.0,0.0,24.325666783590812,220.37326125167328
722,scarce,129.05297157452154,79.89233482388683,11.070942148644498,0.4079301213481799,2.570995927796434,812.541598224765,0.9690835526901221,2,0,0,0,0,40,0.01999937602748163,1.0,0.0,0.051181517766113516,100.0,46.0565094592792,0.0,0.0,24.325666783590812,229.1088888820935
723,scarce,129.0527540659381,79.88414888843948,11.070149636279766,0.40946037483902775,2.569967806097444,811.9223155820218,0.9700428809220037,2,0,0,0,0,40,0.019999398709403024,1.0,0.0,0.05118160456971121,100.0,46.05658757088848,0.0,0.0,24.325666783590812,220.21698089114162
724,scarce,129.05253791436328,79.87593591241443,11.069360545393385,0.41080184050189916,2.5683684158728486,811.3134138240785,0.9709960560207241,2,0,0,0,0,40,0.01999955339647622,1.0,0.0,0.05118169137316137,100.0,46.05666568236501,0.0,0.0,24.325666783590812,229.20906216258555
725,scarce,129.05230031394595,79.86771312500409,11.068554704848419,0.41131980912735155,2.5668134848215765,810.6912984769515,0.9719450810080503,2,0,0,0,0,40,0.019999646101937642,1.0,0.0,0.05118177817646399,100.0,46.05674379370876,0.0,0.0,24.325666783590812,220.03025537565418
726,scarce,129.05204226287944,79.85948125632223,11.067651533109515,0.41180041585903,2.565027709780554,810.0521249832236,0.9729073708117855,2,0,0,0,0,40,0.019999668646403256,1.0,0.0,0.05118186497961907,100.0,46.05682190491975,0.0,0.0,24.325666783590812,228.65003637972526
727,scarce,129.05175992465814,79.8512486954403,11.066732278599272,0.4118751552704137,2.562761761335198,809.4121378801065,0.9738718303827697,2,0,0,0,0,40,0.019999723301261547,1.0,0.0,0.05118195178262661,100.0,46.05690001599798,0.0,0.0,24.325666783590812,228.62771504655666
728,scarce,129.05150883964973,79.84293111980952,11.0657957232521,0.4160763276580113,2.560623795504349,808.7671437955214,0.9748444252397359,2,0,0,0,0,40,0.019999721457643952,1.0,0.0,0.051182038585486596,100.0,46.05697812694342,0.0,0.0,24.325666783590812,228.74637995539564
729,scarce,129.05121681319582,79.83464884675209,11.064861341412643,0.4143787973614383,2.5583471785240057,808.1187080995223,0.9758201010579279,2,0,0,0,0,40,0.01999969500718954,1.0,0.0,0.05118212538819906,100.0,46.057056237756115,0.0,0.0,24.325666783590812,228.62934820383816
730,scarce,129.05093499800418,79.82630166339894,11.063882133648367,0.4176028647370158,2.555480666771587,807.4680683845581,0.9767712570705578,2,0,0,0,0,40,0.019999771092837654,1.0,0.0,0.05118221219076397,100.0,46.05713434843604,0.0,0.0,24.325666783590812,228.71199932331973
731,scarce,129.0506259365813,79.81790285290838,11.062891029429116,0.4202326833366115,2.552705918765501,806.7949960610349,0.9777137398226964,2,0,0,0,0,40,0.01999954184328742,1.0,0.0,0.05118229899318135,100.0,46.057212458983194,0.0,0.0,24.325666783590812,228.71995022618916
732,scarce,129.0503009056293,79.80949141599503,11.061847108906505,0.4208926812376117,2.5499400048359933,806.0989884067385,0.97864168508482,2,0,0,0,0,40,0.019999615108258366,1.0,0.0,0.05118238579545119,100.0,46.05729056939759,0.0,0.0,24.325666783590812,228.83895807961798
733,scarce,129.0500264097309,79.80097863763696,11.060914171090625,0.42586584979503006,2.5473797439712618,805.4048113716053,0.9795851243582196,2,0,0,0,0,40,0.019999592171719975,1.0,0.0,0.05118247259757348,100.0,46.05736867967921,0.0,0.0,24.325666783590812,229.08417510856867
734,scarce,129.04981945012509,79.79246020816149,11.059957194171691,0.4260560088946251,2.5448917107224056,804.6949372828676,0.9805204759297266,2,0,0,0,0,40,0.019999602071088703,1.0,0.0,0.05118255939954825,100.0,46.05744678982807,0.0,0.0,24.325666783590812,229.3966041390234
735,scarce,129.04955883902682,79.7838684572111,11.05895324634275,0.42979139439554676,2.5425205042546124,803.9735116241209,0.981446519130112,2,0,0,0,0,40,0.01999961857762762,1.0,0.0,0.05118264620137547,100.0,46.05752489984417,0.0,0.0,24.325666783590812,229.05562636598606
736,scarce,129.04920478208487,79.77531566272835,11.057960878999687,0.4280123956191784,2.5402902526859164,803.2686298000699,0.9823865807965154,2,0,0,0,0,40,0.019999565746613945,1.0,0.0,0.051182733003055154,100.0,46.0576030097275,0.0,0.0,24.325666783590812,228.70478595550208
737,scarce,129.04882264051423,79.76669299704352,11.057017947802583,0.4315642315316673,2.5382014593646036,802.5580313434912,0.983328616660667,2,0,0,0,0,40,0.019999600031275357,1.0,0.0,0.051182819804587304,100.0,46.05768111947807,0.0,0.0,24.325666783590812,228.52988045983466
738,scarce,129.04840130537383,79.75802131828671,11.056058467785398,0.4341019178596932,2.536228928366447,801.8412277917887,0.9842513060615667,2,0,0,0,0,40,0.019999622630848136,1.0,0.0,0.05118290660597191,100.0,46.05775922909587,0.0,0.0,24.325666783590812,228.52905936747916
739,scarce,129.04796026703602,79.7492741959704,11.05502641633178,0.437926269528565,2.5342916098607797,801.1137932613346,0.9851730754186736,2,0,0,0,0,40,0.019999469985864948,1.0,0.0,0.05118299340720899,100.0,46.05783733858092,0.0,0.0,24.325666783590812,228.43826731359817
740,scarce,129.04748077831266,79.74052443275626,11.054005350789206,0.43815183766145865,2.532465681843129,800.3839990119013,0.9860944364740208,2,0,0,0,0,40,0.01999968150395355,1.0,0.0,0.05118308020829852,100.0,46.0579154479332,0.0,0.0,24.325666783590812,228.3191997691206
741,scarce,129.04700129920988,79.73171611824174,11.052976162853989,0.44107619067784887,2.530755876152874,799.6626679339824,0.9870275165673624,2,0,0,0,0,40,0.019999668495301763,1.0,0.0,0.05118316700924052,100.0,46.057993557152706,0.0,0.0,24.325666783590812,237.19366709111546
742,scarce,129.0465444596657,79.72290674308353,11.051885312604206,0.4410663682485601,2.5291818922265965,798.9425013715154,0.987961671809641,2,0,0,0,0,40,0.01999963013987942,1.0,0.0,0.05118325381003498,100.0,46.05807166623946,0.0,0.0,24.325666783590812,237.06145906165384
743,scarce,129.04605537534013,79.71400361051278,11.050798348491343,0.4458348089338294,2.527696079658278,798.2363455519444,0.9888915900096282,2,0,0,0,0,40,0.019999648554671956,1.0,0.0,0.051183340610681916,100.0,46.05814977519345,0.0,0.0,24.325666783590812,236.92792490317478
744,scarce,129.04560867798142,79.70503042680849,11.049811092557125,0.4492283109493609,2.5258798554001105,797.5291947183359,0.9898318382536988,2,0,0,0,0,40,0.019999594551385825,1.0,0.0,0.051183427411181315,100.0,46.058227884014684,0.0,0.0,24.325666783590812,237.17001845344348
745,scarce,129.0451607349201,79.69603288989344,11.048772807421777,0.4504423298621464,2.5241279791320945,796.8151099913957,0.9907732827949215,2,0,0,0,0,40,0.019999615236531997,1.0,0.0,0.051183514211533165,100.0,46.05830599270314,0.0,0.0,24.325666783590812,228.32689420513876
746,scarce,129.0447314345894,79.6869905429634,11.04776824025446,0.45263340878544717,2.5219908112648395,796.1073720856657,0.9917429018988095,2,0,0,0,0,40,0.019999673193892814,1.0,0.0,0.05118360101173749,100.0,46.058384101258845,0.0,0.0,24.325666783590812,228.4745084206871
747,scarce,129.04430476459396,79.67794418945162,11.046731781173794,0.4528226598709841,2.5194789700112374,795.3879096118835,0.9926954884346281,2,0,0,0,0,40,0.01999958670634261,1.0,0.0,0.05118368781179428,100.0,46.05846220968179,0.0,0.0,24.325666783590812,228.51411371072572
748,scarce,129.0439192685573,79.66888358490229,11.045691036014238,0.4534449446706053,2.5169437092721307,794.6693024640408,0.9936463407528668,2,0,0,0,0,40,0.019999704831721192,1.0,0.0,0.05118377461170353,100.0,46.05854031797197,0.0,0.0,24.325666783590812,228.7884287152455
749,scarce,129.0434504256822,79.65974763577076,11.044747177147396,0.45740971057708346,2.5145844609388432,793.9512588881189,0.9945534110900651,2,0,0,0,0,40,0.01999945624052196,1.0,0.0,0.051183861411465255,100.0,46.0586184261294,0.0,0.0,24.325666783590812,228.86013043561556
750,scarce,129.0429123120647,79.65050278602202,11.043773380385623,0.4630397038964645,2.5122066447322204,793.2040256418259,0.9954369042870105,2,0,0,0,0,40,0.01999930623456937,1.0,0.0,0.05118394821107943,100.0,46.058696534154045,0.0,0.0,24.325666783590812,228.8088405578372
751,scarce,129.04239366307235,79.64125509899726,11.04283673909859,0.4631159582356268,2.5099185917152687,792.4659373696923,0.9963504681969017,2,0,0,0,0,40,0.0199996814594191,1.0,0.0,0.051184035010546095,100.0,46.05877464204596,0.0,0.0,24.325666783590812,228.72625185916746
752,scarce,129.04186805650866,79.63202040581365,11.041910957316249,0.4624885180892265,2.5077417206004404,791.7269081296108,0.9972802676553946,2,0,0,0,0,40,0.01999969758108889,1.0,0.0,0.051184121809865216,100.0,46.0588527498051,0.0,0.0,24.325666783590812,228.61372708722183
753,scarce,129.04126892740925,79.62272603991102,11.041028221319365,0.46568400997906395,2.505655196626518,790.9891378984539,0.9982009327759933,2,0,0,0,0,40,0.01999959098935365,1.0,0.0,0.0511842086090368,100.0,46.05893085743148,0.0,0.0,24.325666783590812,228.3678185989982
754,scarce,129.040676434974,79.61337276244785,11.040170208682946,0.46860666403639856,2.503671138463983,790.2534867948634,0.9991244166670179,2,0,0,0,0,40,0.019999661067001257,1.0,0.0,0.05118429540806086,100.0,46.059008964925106,0.0,0.0,24.325666783590812,228.4115135913759
755,scarce,129.0401294818521,79.60404078069644,11.039316824242809,0.46740070244381077,2.501077001736161,789.5040477842122,1.0000703957170125,2,0,0,0,0,40,0.01999968072803224,1.0,0.0,0.05118438220693738,100.0,46.05908707228596,0.0,0.0,24.325666783590812,228.20595672351502
756,scarce,129.03951561382098,79.59470302640726,11.038426406162888,0.46790509561196025,2.498168627681479,788.7569366418247,1.001014504524752,2,0,0,0,0,40,0.01999965222724346,1.0,0.0,0.05118446900566637,100.0,46.05916517951407,0.0,0.0,24.325666783590812,227.9266403223513
757,scarce,129.03890252409968,79.58527480892273,11.037600940949137,0.47241473477935103,2.495480134113925,788.0306851310597,1.0019716760756796,2,0,0,0,0,40,0.019999406181179208,1.0,0.0,0.051184555804247835,100.0,46.059243286609416,0.0,0.0,24.325666783590812,227.55078457348063
758,scarce,129.03823799421326,79.57580394255734,11.036728426044748,0.47471677877161905,2.492871146546148,787.2898189890766,1.0029337344079425,2,0,0,0,0,40,0.019999631105450198,1.0,0.0,0.05118464260268176,100.0,46.059321393572,0.0,0.0,24.325666783590812,236.24364283950564
759,scarce,129.03751120784494,79.56632018318874,11.035850048208408,0.4755878918050368,2.4904672860156474,786.5693365944317,1.0038998764620821,2,0,0,0,0,40,0.019999626048651225,1.0,0.0,0.05118472940096816,100.0,46.059399500401824,0.0,0.0,24.325666783590812,236.13191774408733
760,scarce,129.0367393892587,79.55679784459757,11.034985964090508,0.47768799931039924,2.4881806512078803,785.8393519079546,1.004860118551077,2,0,0,0,0,40,0.01999966073266034,1.0,0.0,0.05118481619910703,100.0,46.059477607098906,0.0,0.0,24.325666783590812,235.9387540337979
761,scarce,129.03598039368222,79.54719567902147,11.03413889348407,0.4816121488741655,2.4853494623030588,785.4326101211191,1.005840662887435,2,0,0,0,0,40,0.01999959594841692,1.0,0.0,0.05118490299709836,100.0,46.05955571366321,0.0,0.0,24.325666783590812,235.9537253698194
762,scarce,129.03519471360127,79.53753964306455,11.033249350106008,0.48440549454102494,2.482311185050261,785.0614468037966,1.0068364361257878,2,0,0,0,0,40,0.01999963040435151,1.0,0.0,0.051184989794942175,100.0,46.05963382009477,0.0,0.0,24.325666783590812,235.8493707841949
763,scarce,129.03438859880515,79.52782768048709,11.032454371247155,0.4872774102922496,2.479178376115115,784.6963064846204,1.0078368805116098,2,0,0,0,0,40,0.019999624933808538,1.0,0.0,0.05118507659263844,100.0,46.05971192639356,0.0,0.0,24.325666783590812,235.8520570259674
764,scarce,129.0335785797044,79.51805434797167,11.031635930119823,0.4903539752592897,2.475907296324677,784.3302234378425,1.0088202918066416,2,0,0,0,0,40,0.019999516688178554,1.0,0.0,0.051185163390187194,100.0,46.05979003255961,0.0,0.0,24.325666783590812,235.80696572584648
765,scarce,129.03285156071402,79.50830419061927,11.03080123911504,0.4888739052609908,2.4727667013487333,783.9647234075237,1.0098118357718218,2,0,0,0,0,40,0.019999557318509897,1.0,0.0,0.05118525018758841,100.0,46.05986813859289,0.0,0.0,24.325666783590812,236.08701840471764
766,scarce,129.03216429423208,79.4985529099923,11.029936099681539,0.4887786816609501,2.4697957146833156,783.5911698602868,1.0108162055489254,2,0,0,0,0,40,0.019999719485800965,1.0,0.0,0.0511853369848421,100.0,46.059946244493425,0.0,0.0,24.325666783590812,236.43708177529396
767,scarce,129.0314361101394,79.48875982897488,11.029071481132181,0.49101686388327337,2.4670214009322162,783.2131580269634,1.0118360406927767,2,0,0,0,0,40,0.01999960652684627,1.0,0.0,0.051185423781948264,100.0,46.060024350261195,0.0,0.0,24.325666783590812,236.61082970271573
768,scarce,129.0306893278804,79.47899205931559,11.028164059613378,0.4898198479321186,2.4644865559151437,782.8287880748758,1.0128462262470705,2,0,0,0,0,40,0.019999712262100587,1.0,0.0,0.05118551057890689,100.0,46.060102455896214,0.0,0.0,24.325666783590812,227.4792192133792
769,scarce,129.0298880358987,79.46919136099143,11.027326252998515,0.49167982358411055,2.4621391672872504,782.4559439107907,1.013906481814347,2,0,0,0,0,40,0.01999963678235207,1.0,0.0,0.051185597375718,100.0,46.060180561398475,0.0,0.0,24.325666783590812,227.3825283135027
770,scarce,129.02905644016508,79.45939522548181,11.026458145304051,0.4915745873605087,2.4599458352954717,782.076177093666,1.0149608508047432,2,0,0,0,0,40,0.01999968309824642,1.0,0.0,0.05118568417238158,100.0,46.060258666767986,0.0,0.0,24.325666783590812,227.2776360914964
771,scarce,129.02825487314306,79.44951793065697,11.025521395110804,0.4954939212636578,2.4580193519916227,781.7065794655718,1.0160488100883556,2,0,0,0,0,40,0.019999587840219532,1.0,0.0,0.051185770968897634,100.0,46.060336772004746,0.0,0.0,24.325666783590812,227.17447756091423
772,scarce,129.02752969087868,79.43962742340156,11.024562931138238,0.49586567439229795,2.4563560347987496,781.3361181239961,1.0171366766626202,2,0,0,0,0,40,0.019999525185258306,1.0,0.0,0.05118585776526616,100.0,46.06041487710874,0.0,0.0,24.325666783590812,227.62705627883128
773,scarce,129.0267674702625,79.42965561717529,11.023667951345786,0.5000546106092325,2.4549950409289627,780.9674494005812,1.0182015592422622,2,0,0,0,0,40,0.019999544965857662,1.0,0.0,0.051185944561487146,100.0,46.06049298207998,0.0,0.0,24.325666783590812,227.48572884305045
