step,scenario,sheep_id,x,y,vx,vy,speed,state,energy,last_food_intake,cumulative_food,path_length
0,scarce,0,127.50348407927726,74.6612574071739,-0.0844812005450703,0.26968640419798995,0.28260896987671497,travelling,0.8493591301331356,0.0,0.0,0.282608969876709
0,scarce,1,105.02050134524406,58.37029375899068,-0.1804032601991317,0.2266511494959515,0.28968272274733914,travelling,0.8493513490049779,0.0,0.0,0.2896827227473359
0,scarce,2,112.14878541144095,42.70080246645384,0.16962370258800197,-0.03579511655219576,0.1733594267660349,travelling,0.8494793046305573,0.0,0.0,0.17335942676603072
0,scarce,3,93.41861139197229,55.51399276952165,0.196027234419678,-0.21142510869598746,0.28831797242166074,travelling,0.8493528502303361,0.0,0.0,0.2883179724216553
0,scarce,4,111.7095436901003,71.37519136565379,0.11139711630550808,-0.23514005613348216,0.2601925508534786,travelling,0.8493837881940611,0.0,0.0,0.2601925508534856
0,scarce,5,126.52041183602712,72.65675807657647,-0.2673425474845734,-0.03691540945386213,0.26987920473924565,travelling,0.8493731328747868,0.0,0.0,0.2698792047392475
0,scarce,6,106.39953773833297,30.519556682821044,0.08597346195281302,-0.21901127254433075,0.2352814775149946,travelling,0.8494111903747334,0.0,0.0,0.23528147751499776
0,scarce,7,95.59634251566233,60.257768446878764,0.17168080597721994,-0.20951798457675325,0.2708728207149851,travelling,0.8493720398972135,0.0,0.0,0.2708728207149858
0,scarce,8,112.28795039352154,43.947416985730044,0.06608159810234056,-0.28249054859051714,0.290116679373542,travelling,0.8493508716526891,0.0,0.0,0.2901166793735418
0,scarce,9,114.00598888622403,79.86858294859482,0.23813720387339887,0.0744665550093757,0.24950870863279526,travelling,0.8493955404205039,0.0,0.0,0.2495087086327908
0,scarce,10,121.65755600823869,75.62394521695697,0.15764459066426362,-0.23693247188492314,0.2845853355308441,travelling,0.849356956130916,0.0,0.0,0.2845853355308464
0,scarce,11,114.11375264782122,67.0551027863659,0.26424769151955285,-0.07859520451355267,0.27568831793520004,travelling,0.8493667428502713,0.0,0.0,0.2756883179352028
0,scarce,12,116.8672777317014,94.09445559862493,-0.09390653074918517,0.2901982578127471,0.305013877315281,travelling,0.8493344847349532,0.0,0.0,0.3050138773152797
0,scarce,13,113.51915426149736,56.36820316046999,0.17337063741336484,-0.059974155308497486,0.18345102131654703,travelling,0.8494682038765518,0.0,0.0,0.18345102131655153
0,scarce,14,122.23926963024005,61.67946460697622,-0.24933010399646127,-0.13801461552866476,0.2849798850066638,travelling,0.8493565221264926,0.0,0.0,0.28497988500666116
0,scarce,15,102.57219561123253,76.2313252785214,-0.283005358019147,0.0008641779255371193,0.2830066774318807,travelling,0.8493586926548249,0.0,0.0,0.28300667743188684
0,scarce,16,125.73677318932526,103.63651476753284,0.041433752454298776,-0.3095927657099661,0.3123530637313968,travelling,0.8493264116298954,0.0,0.0,0.3123530637313955
0,scarce,17,107.05415010239088,74.93990199874773,0.16396587829534928,-0.26077687734803645,0.30804121315914557,travelling,0.8493311546655249,0.0,0.0,0.30804121315914185
0,scarce,18,94.21430289108336,85.18044074967922,0.09561255990091308,0.14582615785188435,0.1743761162678203,travelling,0.8494781862721054,0.0,0.0,0.1743761162678221
0,scarce,19,121.80635268000768,81.45824224578455,-0.1606178581940204,-0.12548582766561553,0.20382538928150978,travelling,0.8494457920717903,0.0,0.0,0.2038253892815049
0,scarce,20,91.38749296981025,61.619263621814625,-0.0181429553942221,0.3077766877470237,0.3083109734520743,travelling,0.8493308579292027,0.0,0.0,0.30831097345207326
0,scarce,21,122.28048163017904,79.8379670362219,0.010098334513073232,-0.16651582397588247,0.16682174916450493,travelling,0.849486496075919,0.0,0.0,0.1668217491645078
0,scarce,22,103.22083553338926,45.382465534238605,0.2740721284595287,-0.018065100806752374,0.27466685177773914,travelling,0.8493678664630445,0.0,0.0,0.27466685177773287
0,scarce,23,115.04902230926328,30.570862721222472,-0.11430119708389662,-0.19200524073675002,0.2234519548475446,travelling,0.8494242028496677,0.0,0.0,0.22345195484754232
0,scarce,24,103.95791879831891,81.1561859929911,-0.16260899777327845,0.2115497215903416,0.2668238573699532,travelling,0.8493764937568931,0.0,0.0,0.2668238573699541
0,scarce,25,100.49164412051366,62.88793150339268,0.012221706233729451,-0.26520589040670783,0.26548735263601225,travelling,0.8493779639121004,0.0,0.0,0.2654873526360092
0,scarce,26,90.53415146281549,47.056998272380135,-0.08241428747884655,-0.16426006209114885,0.18377563162409222,travelling,0.8494678468052135,0.0,0.0,0.1837756316240927
0,scarce,27,125.78624853917289,71.01033746860386,-0.03376625262152977,0.20247871017707517,0.20527490808930585,travelling,0.8494441976011018,0.0,0.0,0.20527490808930668
0,scarce,28,90.51804331313595,91.71739124780075,0.15169823927858295,-0.09474387612937846,0.1788540127149548,travelling,0.8494732605860136,0.0,0.0,0.17885401271496246
0,scarce,29,101.33770446294396,73.92959480004737,-0.2715530541966751,-0.04688070594546621,0.27557006701288805,travelling,0.8493668729262858,0.0,0.0,0.27557006701288633
0,scarce,30,92.20351961927626,56.06563299410785,0.16239609020823814,-0.04970948523240766,0.1698338100526311,travelling,0.8494831828089421,0.0,0.0,0.16983381005262557
0,scarce,31,118.21187748305103,82.52309595203893,-0.24655489771205316,-0.011274557124114569,0.24681254673161557,travelling,0.8493985061985952,0.0,0.0,0.24681254673162129
0,scarce,32,111.29123423132307,73.82549341589265,0.22116454998541338,0.14945886547335144,0.2669301606016671,travelling,0.8493763768233381,0.0,0.0,0.26693016060166885
0,scarce,33,81.09302297003704,66.74822952742312,-0.03597723499403803,0.16467354736379658,0.1685578198696008,travelling,0.8494845863981434,0.0,0.0,0.16855781986959423
0,scarce,34,105.33977889612659,67.26418213360377,-0.10693623400726314,0.2747328943500039,0.2948109926403467,travelling,0.8493457079080956,0.0,0.0,0.2948109926403522
0,scarce,35,117.6904465076936,60.45761370623796,-0.1948867381032765,0.13115468744237074,0.2349093287348143,travelling,0.8494115997383916,0.0,0.0,0.23490932873481454
0,scarce,36,110.25853451921759,88.1357973269638,0.19782387082781488,-0.10042653558153317,0.22185529725072814,travelling,0.8494259591730242,0.0,0.0,0.2218552972507314
0,scarce,37,133.9767296324649,62.945048438874224,-0.2554696237525939,0.006883442889021817,0.2555623416043497,travelling,0.8493888814242352,0.0,0.0,0.2555623416043446
0,scarce,38,117.42827676384238,47.227686312864066,-0.22947400093220632,-0.007269272729032521,0.22958910999836923,travelling,0.8494174519790018,0.0,0.0,0.22958910999836274
0,scarce,39,100.4566091924415,69.19751774119236,-0.17791467337332978,-0.12870919798293914,0.21958981908765726,travelling,0.8494284511990036,0.0,0.0,0.21958981908765365
1,scarce,0,127.37569691351415,74.97932320905481,-0.12778716576310872,0.31806580188090416,0.3427760406736603,travelling,0.8486520764883946,0.0,0.0,0.6253850105503709
1,scarce,1,104.7722596048418,58.59606553968795,-0.24824174040224883,0.22577178069727305,0.3355545538912489,travelling,0.8486522389956975,0.0,0.0,0.625237276638585
1,scarce,2,112.38110702458515,42.63286113174746,0.23232161314419345,-0.06794133470637251,0.2420523846104467,travelling,0.8488830470074858,0.0,0.0,0.41541181137647876
