step,scenario,field_health_pct,field_biomass_pct,mean_grazing_pressure,degraded_area_pct,mean_ndvi_pct
0,abundant,99.99991919387183,81.98162791333128,1.2272301143761753e-05,0.0,32.101638189242415
1,abundant,99.99984353828512,81.96479497172632,2.3521484411373726e-05,0.0,32.101638189242415
2,abundant,99.99974895220737,81.94796211139493,3.477027708912558e-05,0.0,32.101638189242415
3,abundant,99.99959853144415,81.93189886214782,4.550733330958914e-05,0.0,32.101638189242415
4,abundant,99.99936073704335,81.91583568977995,5.6244016722073e-05,0.0,32.101638189242415
5,abundant,99.99906860541562,81.90054212258731,6.646898145853158e-05,0.0,32.101638189242415
6,abundant,99.99871715400288,81.88524862668515,7.669359116765608e-05,0.0,32.101638189242415
7,abundant,99.9983069620264,81.86995520101273,8.69178458617736e-05,0.0,32.101638189242415
8,abundant,99.99792777526173,81.85543137881669,9.66303996722208e-05,0.0,32.101638189242415
9,abundant,99.99755579167454,81.8409076269398,0.00010634261624707105,0.0,32.101638189242415
10,abundant,99.99712518577924,81.82638394485672,0.00011605449559803375,0.0,32.101638189242415
11,abundant,99.99670346977881,81.81186033210646,0.0001257660377368178,0.0,32.101638189242415
12,abundant,99.99627700981604,81.79733678815579,0.00013547724267513184,0.0,32.101638189242415
13,abundant,99.99587421046226,81.78281331428201,0.00014518811042468397,0.0,32.101638189242415
14,abundant,99.995422008009,81.76828991070647,0.00015489864099718192,0.0,32.101638189242415
15,abundant,99.99490627555758,81.75376657717572,0.00016460883440433304,0.0,32.101638189242415
16,abundant,99.99440075508679,81.7392433138883,0.00017431869065784425,0.0,32.101638189242415
17,abundant,99.99384890050267,81.72472012010263,0.00018402820976942205,0.0,32.101638189242415
18,abundant,99.99321661009351,81.71019699596414,0.0001937373917507726,0.0,32.101638189242415
19,abundant,99.99266473399449,81.69644347149914,0.00020293489073261152,0.0,32.101638189242415
20,abundant,99.99207412443647,81.68294179165727,0.00021196476513497893,0.0,32.101638189242415
21,abundant,99.99147939408772,81.66995780918127,0.00022065036216108768,0.0,32.101638189242415
22,abundant,99.99082723621142,81.65697388737605,0.00022933565726852612,0.0,32.101638189242415
23,abundant,99.99021913050676,81.64399002667741,0.00023802065046777654,0.0,32.101638189242415
24,abundant,99.98953657244057,81.63100622607143,0.0002467053417693209,0.0,32.101638189242415
25,abundant,99.9888306675377,81.61873257157649,0.00025491788477455723,0.0,32.101638189242415
26,abundant,99.98813591495777,81.60792386682085,0.00026215673480721046,0.0,32.101638189242415
27,abundant,99.9874138508784,81.59742626894875,0.00026918864016488997,0.0,32.101638189242415
28,abundant,99.98690783547724,81.58752059068561,0.00027582701071179286,0.0,32.101638189242415
29,abundant,99.9864946517134,81.57607612498482,0.00028348769584990576,0.0,32.101638189242415
30,abundant,99.98603611202668,81.56463171803831,0.00029114811465594264,0.0,32.101638189242415
31,abundant,99.98556568963593,81.55318737147753,0.0002988082671391502,0.0,32.101638189242415
32,abundant,99.98505295482299,81.54250497534191,0.0003059618841392498,0.0,32.101638189242415
33,abundant,99.98453058592514,81.53183020212748,0.0003131102232295293,0.0,32.101638189242415
34,abundant,99.98400127306545,81.52115548491787,0.0003202583135682383,0.0,32.101638189242415
35,abundant,99.9835545702613,81.5097114041666,0.0003279174290053562,0.0,32.101638189242415
36,abundant,99.9831104471216,81.49518927265359,0.0003376216618205666,0.0,32.101638189242415
37,abundant,99.9825991325934,81.479128167546,0.00034834824924210146,0.0,32.101638189242415
38,abundant,99.98206540080308,81.46229762693838,0.00035958580989116297,0.0,32.101638189242415
39,abundant,99.9816089274182,81.44392819672007,0.0003718456256332874,0.0,32.101638189242415
40,abundant,99.98111086246145,81.42555887350788,0.00038410501569475564,0.0,32.101638189242415
41,abundant,99.98066513532454,81.40746202903584,0.00039618299266255065,0.0,32.101638189242415
42,abundant,99.98020646426066,81.38986234368157,0.0004079302628609594,0.0,32.101638189242415
43,abundant,99.97973113196726,81.37226276204579,0.0004196771248606302,0.0,32.101638189242415
44,abundant,99.97913328681601,81.35389375359411,0.00043193492455672597,0.0,32.101638189242415
45,abundant,99.97855504147701,81.33552485143066,0.00044419229832767164,0.0,32.101638189242415
46,abundant,99.97796919665758,81.31715605471604,0.0004564492461882553,0.0,32.101638189242415
47,abundant,99.97739415156387,81.29878736275816,0.00046870576815326466,0.0,32.101638189242415
48,abundant,99.9767796555578,81.28041877751228,0.00048096186423748666,0.0,32.101638189242415
49,abundant,99.97614142221346,81.26205029772188,0.0004932175344557078,0.0,32.101638189242415
50,abundant,99.97549184423231,81.24368192284722,0.0005054727788227144,0.0,32.101638189242415
51,abundant,99.9748264547091,81.22531365354736,0.000517727597353292,0.0,32.101638189242415
52,abundant,99.97408464402109,81.20617606118284,0.0005304932680374488,0.0,32.101638189242415
53,abundant,99.97336603876506,81.18703857922797,0.0005432584954768469,0.0,32.101638189242415
54,abundant,99.9726337744769,81.16790120870212,0.000556023279686876,0.0,32.101638189242415
55,abundant,99.97193075268864,81.14866440758061,0.000568853765886098,0.0,32.101638189242415
56,abundant,99.97123167767407,81.12952715076119,0.0005816177349464637,0.0,32.101638189242415
57,abundant,99.97055259317825,81.10962047745637,0.0005948926063754743,0.0,32.101638189242415
58,abundant,99.96981638969142,81.08971392104249,0.0006081670165527815,0.0,32.101638189242415
59,abundant,99.96898683492734,81.06980747894745,0.0006214409654943995,0.0,32.101638189242415
60,abundant,99.96811782743748,81.04990115212755,0.0006347144532163429,0.0,32.101638189242415
61,abundant,99.9672532098548,81.03037469380034,0.0006477351382594459,0.0,32.101638189242415
62,abundant,99.96643026103929,81.0104684333538,0.0006610078253946605,0.0,32.101638189242415
63,abundant,99.96561369188102,80.99056229689496,0.0006742800508461346,0.0,32.101638189242415
64,abundant,99.96475692266078,80.96988675459133,0.0006880631605108863,0.0,32.101638189242415
65,abundant,99.96386537427088,80.9484418100436,0.0007023571366501869,0.0,32.101638189242415
66,abundant,99.96294371578561,80.92699699561912,0.0007166506156449324,0.0,32.101638189242415
67,abundant,99.9620611189927,80.90555231244338,0.0007309435975123825,0.0,32.101638189242415
68,abundant,99.9611555539656,80.88333839898799,0.0007457473181551843,0.0,32.101638189242415
69,abundant,99.96030110325404,80.86035519619776,0.0007610618010303273,0.0,32.101638189242415
70,abundant,99.95935896486223,80.83836061669908,0.0007757189102342929,0.0,32.101638189242415
